Timestamp,UPS_ID,Status,Capacity_kW,IT_Load_Allocated_kW,Output_Load_kW,Input_Load_kW,Load_Percent,Efficiency_Percent,UPS_Loss_kW,Battery_Voltage,Estimated_Runtime_Min,Alarm_Code
2026-08-09 20:00:00,UPS-02,Online,300,128.4,128.4,143.3,42.8,94.93,14.9,481.7,32.9,
2026-08-09 20:00:00,UPS-03,Online,300,128.4,128.4,143.5,42.8,94.79,15.1,481.4,32.9,
2026-08-09 20:15:00,UPS-01,Online,300,124.0,124.0,137.7,41.3,95.63,13.7,479.5,33.5,
2026-08-09 20:15:00,UPS-02,Online,300,124.0,124.0,138.2,41.3,95.27,14.2,478.8,33.5,
2026-08-09 20:15:00,UPS-03,Online,300,124.0,124.0,139.4,41.3,94.4,15.4,479.1,33.5,
2026-08-09 20:30:00,UPS-01,Online,300,125.5,125.5,139.3,41.8,95.61,13.8,481.8,33.3,
2026-08-09 20:30:00,UPS-02,Online,300,125.5,125.5,139.3,41.8,95.57,13.8,481.2,33.3,
2026-08-09 20:30:00,UPS-03,Online,300,125.5,125.5,140.5,41.8,94.7,15.0,481.1,33.3,
2026-08-09 20:45:00,UPS-01,Online,300,125.0,125.0,139.2,41.7,95.25,14.2,481.9,33.3,
2026-08-09 20:45:00,UPS-02,Online,300,125.0,125.0,140.5,41.7,94.37,15.5,481.9,33.3,
2026-08-09 20:45:00,UPS-03,Online,300,125.0,125.0,139.4,41.7,95.12,14.4,480.2,33.3,
2026-08-09 21:00:00,UPS-01,Online,300,123.8,123.8,139.0,41.3,94.49,15.2,480.0,33.5,
2026-08-09 21:00:00,UPS-02,Online,300,123.8,123.8,137.4,41.3,95.66,13.6,480.2,33.5,
2026-08-09 21:00:00,UPS-03,Online,300,123.8,123.8,137.6,41.3,95.54,13.8,481.5,33.5,
2026-08-09 21:15:00,UPS-01,Online,300,120.9,120.9,134.6,40.3,95.51,13.7,478.7,33.9,
2026-08-09 21:15:00,UPS-02,Online,300,120.9,120.9,135.0,40.3,95.16,14.1,481.7,33.9,
2026-08-09 21:15:00,UPS-03,Online,300,120.9,120.9,135.1,40.3,95.13,14.2,479.0,33.9,
2026-08-09 21:30:00,UPS-01,Online,300,120.6,120.6,135.8,40.2,94.4,15.2,479.9,33.9,
2026-08-09 21:30:00,UPS-02,Online,300,120.6,120.6,134.9,40.2,95.05,14.3,481.0,33.9,
2026-08-09 21:30:00,UPS-03,Online,300,120.6,120.6,135.8,40.2,94.37,15.2,481.8,33.9,
2026-08-09 21:45:00,UPS-01,Online,300,120.3,120.3,135.2,40.1,94.59,14.9,479.9,34.0,
2026-08-09 21:45:00,UPS-02,Online,300,120.3,120.3,134.5,40.1,95.11,14.2,479.6,34.0,
2026-08-09 21:45:00,UPS-03,Online,300,120.3,120.3,134.9,40.1,94.83,14.6,479.4,34.0,
2026-08-09 22:00:00,UPS-01,Online,300,119.4,119.4,134.3,39.8,94.52,14.9,478.1,34.1,
2026-08-09 22:00:00,UPS-02,Online,300,119.4,119.4,134.0,39.8,94.74,14.6,481.7,34.1,
2026-08-09 22:00:00,UPS-03,Online,300,119.4,119.4,134.0,39.8,94.78,14.6,481.6,34.1,
2026-08-09 22:15:00,UPS-01,Online,300,118.6,118.6,133.2,39.5,94.75,14.6,481.0,34.2,
2026-08-09 22:15:00,UPS-02,Online,300,118.6,118.6,132.9,39.5,94.93,14.3,479.0,34.2,
2026-08-09 22:15:00,UPS-03,Online,300,118.6,118.6,133.3,39.5,94.63,14.7,478.8,34.2,
2026-08-09 22:30:00,UPS-01,Online,300,115.6,115.6,129.1,38.5,95.45,13.5,480.8,34.6,
2026-08-09 22:30:00,UPS-02,Online,300,115.6,115.6,129.7,38.5,95.0,14.1,481.0,34.6,
2026-08-09 22:30:00,UPS-03,Online,300,115.6,115.6,129.7,38.5,94.99,14.1,481.9,34.6,
2026-08-09 22:45:00,UPS-01,Online,300,114.5,114.5,128.2,38.2,95.27,13.7,481.4,34.7,
2026-08-09 22:45:00,UPS-02,Online,300,114.5,114.5,128.3,38.2,95.17,13.8,478.4,34.7,
2026-08-09 22:45:00,UPS-03,Online,300,114.5,114.5,127.9,38.2,95.53,13.4,481.6,34.7,
2026-08-09 23:00:00,UPS-01,Online,300,117.2,117.2,130.8,39.1,95.44,13.6,480.8,34.4,
2026-08-09 23:00:00,UPS-02,Online,300,117.2,117.2,131.1,39.1,95.17,13.9,480.1,34.4,
2026-08-09 23:00:00,UPS-03,Online,300,117.2,117.2,131.7,39.1,94.73,14.5,480.1,34.4,
2026-08-09 23:15:00,UPS-01,Online,300,116.0,116.0,129.7,38.7,95.33,13.7,478.7,34.5,
2026-08-09 23:15:00,UPS-02,Online,300,116.0,116.0,130.3,38.7,94.88,14.3,480.0,34.5,
2026-08-09 23:15:00,UPS-03,Online,300,116.0,116.0,130.3,38.7,94.83,14.3,478.5,34.5,
2026-08-09 23:30:00,UPS-01,Online,300,113.3,113.3,126.9,37.8,95.3,13.6,478.4,34.9,
2026-08-09 23:30:00,UPS-02,Online,300,113.3,113.3,127.6,37.8,94.72,14.3,481.4,34.9,
2026-08-09 23:30:00,UPS-03,Online,300,113.3,113.3,128.1,37.8,94.36,14.8,480.9,34.9,
2026-08-09 23:45:00,UPS-01,Online,300,113.3,113.3,127.4,37.8,94.89,14.1,482.0,34.9,
2026-08-09 23:45:00,UPS-02,Online,300,113.3,113.3,128.0,37.8,94.45,14.7,481.0,34.9,
2026-08-09 23:45:00,UPS-03,Online,300,113.3,113.3,127.6,37.8,94.73,14.3,480.2,34.9,
2026-08-10 00:00:00,UPS-01,Online,300,120.4,120.4,135.4,40.1,94.52,15.0,479.9,34.0,
2026-08-10 00:00:00,UPS-02,Online,300,120.4,120.4,134.9,40.1,94.91,14.5,481.0,34.0,
2026-08-10 00:00:00,UPS-03,Online,300,120.4,120.4,135.1,40.1,94.75,14.7,480.0,34.0,
2026-08-10 00:15:00,UPS-01,Online,300,121.9,121.9,136.0,40.6,95.2,14.1,480.7,33.8,
2026-08-10 00:15:00,UPS-02,Online,300,121.9,121.9,136.7,40.6,94.75,14.8,480.1,33.8,
2026-08-10 00:15:00,UPS-03,Online,300,121.9,121.9,137.2,40.6,94.35,15.3,479.6,33.8,
2026-08-10 00:30:00,UPS-01,Online,300,120.4,120.4,134.2,40.1,95.39,13.8,479.8,34.0,
2026-08-10 00:30:00,UPS-02,Online,300,120.4,120.4,134.4,40.1,95.27,14.0,478.7,34.0,
2026-08-10 00:30:00,UPS-03,Online,300,120.4,120.4,134.1,40.1,95.5,13.7,480.6,34.0,
2026-08-10 00:45:00,UPS-01,Online,300,120.7,120.7,134.5,40.2,95.41,13.8,480.1,33.9,
2026-08-10 00:45:00,UPS-02,Online,300,120.7,120.7,134.7,40.2,95.23,14.0,479.3,33.9,
2026-08-10 00:45:00,UPS-03,Online,300,120.7,120.7,135.0,40.2,95.05,14.3,479.2,33.9,
2026-08-10 01:00:00,UPS-01,Online,300,119.2,119.2,134.4,39.7,94.29,15.2,479.9,34.1,
2026-08-10 01:00:00,UPS-02,Online,300,119.2,119.2,134.3,39.7,94.39,15.1,479.3,34.1,
2026-08-10 01:00:00,UPS-03,Online,300,119.2,119.2,132.6,39.7,95.66,13.4,479.3,34.1,
2026-08-10 01:15:00,UPS-01,Online,300,120.3,120.3,134.3,40.1,95.24,14.0,478.5,34.0,
2026-08-10 01:15:00,UPS-02,Online,300,120.3,120.3,133.8,40.1,95.59,13.5,479.5,34.0,
2026-08-10 01:15:00,UPS-03,Online,300,120.3,120.3,135.0,40.1,94.74,14.7,482.0,34.0,
2026-08-10 01:30:00,UPS-01,Online,300,117.0,117.0,132.0,39.0,94.38,15.0,478.9,34.4,
2026-08-10 01:30:00,UPS-02,Online,300,117.0,117.0,131.1,39.0,95.07,14.1,480.4,34.4,
2026-08-10 01:30:00,UPS-03,Online,300,117.0,117.0,131.0,39.0,95.1,14.0,478.6,34.4,
2026-08-10 01:45:00,UPS-01,Online,300,117.6,117.6,131.6,39.2,95.13,14.0,478.5,34.3,
2026-08-10 01:45:00,UPS-02,Online,300,117.6,117.6,132.7,39.2,94.33,15.1,479.4,34.3,
2026-08-10 01:45:00,UPS-03,Online,300,117.6,117.6,131.6,39.2,95.12,14.0,481.0,34.3,
2026-08-10 02:00:00,UPS-01,Online,300,116.6,116.6,131.6,38.9,94.37,15.0,481.6,34.4,
2026-08-10 02:00:00,UPS-02,Online,300,116.6,116.6,131.4,38.9,94.51,14.8,479.2,34.4,
2026-08-10 02:00:00,UPS-03,Online,300,116.6,116.6,130.2,38.9,95.45,13.6,480.9,34.4,
2026-08-10 02:15:00,UPS-01,Online,300,119.2,119.2,133.5,39.7,94.99,14.3,478.9,34.1,
2026-08-10 02:15:00,UPS-02,Online,300,119.2,119.2,133.8,39.7,94.76,14.6,481.1,34.1,
2026-08-10 02:15:00,UPS-03,Online,300,119.2,119.2,134.0,39.7,94.58,14.8,478.9,34.1,
2026-08-10 02:30:00,UPS-01,Online,300,115.9,115.9,129.4,38.6,95.44,13.5,480.9,34.6,
2026-08-10 02:30:00,UPS-02,Online,300,115.9,115.9,130.9,38.6,94.28,15.0,479.6,34.6,
2026-08-10 02:30:00,UPS-03,Online,300,115.9,115.9,130.1,38.6,94.93,14.2,480.1,34.6,
2026-08-10 02:45:00,UPS-01,Online,300,117.0,117.0,131.0,39.0,95.12,14.0,479.2,34.4,
2026-08-10 02:45:00,UPS-02,Online,300,117.0,117.0,131.2,39.0,94.97,14.2,478.6,34.4,
2026-08-10 02:45:00,UPS-03,Online,300,117.0,117.0,130.6,39.0,95.45,13.6,480.1,34.4,
2026-08-10 03:00:00,UPS-01,Online,300,117.9,117.9,131.5,39.3,95.5,13.6,480.5,34.3,
2026-08-10 03:00:00,UPS-02,Online,300,117.9,117.9,132.8,39.3,94.45,14.9,478.2,34.3,
2026-08-10 03:00:00,UPS-03,Online,300,117.9,117.9,132.8,39.3,94.5,14.9,478.9,34.3,
2026-08-10 03:15:00,UPS-01,Online,300,117.3,117.3,130.8,39.1,95.55,13.5,480.6,34.4,
2026-08-10 03:15:00,UPS-02,Online,300,117.3,117.3,131.0,39.1,95.35,13.7,479.5,34.4,
2026-08-10 03:15:00,UPS-03,Online,300,117.3,117.3,131.2,39.1,95.24,13.9,480.6,34.4,
2026-08-10 03:30:00,UPS-01,Online,300,118.3,118.3,132.0,39.4,95.39,13.7,481.0,34.2,
2026-08-10 03:30:00,UPS-02,Online,300,118.3,118.3,132.6,39.4,94.98,14.3,478.5,34.2,
2026-08-10 03:30:00,UPS-03,Online,300,118.3,118.3,132.0,39.4,95.38,13.7,478.2,34.2,
2026-08-10 03:45:00,UPS-01,Online,300,116.9,116.9,131.3,39.0,94.8,14.4,479.6,34.4,
2026-08-10 03:45:00,UPS-02,Online,300,116.9,116.9,131.4,39.0,94.7,14.5,478.2,34.4,
2026-08-10 03:45:00,UPS-03,Online,300,116.9,116.9,131.0,39.0,95.03,14.1,481.6,34.4,
2026-08-10 04:00:00,UPS-01,Online,300,117.9,117.9,132.9,39.3,94.36,15.0,478.7,34.3,
2026-08-10 04:00:00,UPS-02,Online,300,117.9,117.9,132.6,39.3,94.61,14.7,481.4,34.3,
2026-08-10 04:00:00,UPS-03,Online,300,117.9,117.9,131.7,39.3,95.3,13.8,480.6,34.3,
2026-08-10 04:15:00,UPS-01,Online,300,117.4,117.4,131.1,39.1,95.37,13.7,479.6,34.4,
2026-08-10 04:15:00,UPS-02,Online,300,117.4,117.4,131.7,39.1,94.89,14.3,481.3,34.4,
2026-08-10 04:15:00,UPS-03,Online,300,117.4,117.4,131.2,39.1,95.3,13.8,478.6,34.4,
2026-08-10 04:30:00,UPS-01,Online,300,117.3,117.3,131.0,39.1,95.34,13.7,480.2,34.4,
2026-08-10 04:30:00,UPS-02,Online,300,117.3,117.3,130.6,39.1,95.67,13.3,481.4,34.4,
2026-08-10 04:30:00,UPS-03,Online,300,117.3,117.3,130.8,39.1,95.5,13.5,480.8,34.4,
2026-08-10 04:45:00,UPS-01,Online,300,117.5,117.5,131.0,39.2,95.5,13.5,480.8,34.3,
2026-08-10 04:45:00,UPS-02,Online,300,117.5,117.5,131.4,39.2,95.24,13.9,481.8,34.3,
2026-08-10 04:45:00,UPS-03,Online,300,117.5,117.5,132.4,39.2,94.46,14.9,479.8,34.3,
2026-08-10 05:00:00,UPS-01,Online,300,120.8,120.8,135.7,40.3,94.63,14.9,478.9,33.9,
2026-08-10 05:00:00,UPS-02,Online,300,120.8,120.8,134.5,40.3,95.47,13.7,478.2,33.9,
2026-08-10 05:00:00,UPS-03,Online,300,120.8,120.8,134.6,40.3,95.39,13.8,481.9,33.9,
2026-08-10 05:15:00,UPS-01,Online,300,120.5,120.5,134.5,40.2,95.28,14.0,479.2,33.9,
2026-08-10 05:15:00,UPS-02,Online,300,120.5,120.5,135.7,40.2,94.34,15.2,478.2,33.9,
2026-08-10 05:15:00,UPS-03,Online,300,120.5,120.5,134.7,40.2,95.13,14.2,479.9,33.9,
2026-08-10 05:30:00,UPS-01,Online,300,121.1,121.1,135.9,40.4,94.67,14.8,479.0,33.8,
2026-08-10 05:30:00,UPS-02,Online,300,121.1,121.1,134.6,40.4,95.69,13.5,481.2,33.8,
2026-08-10 05:30:00,UPS-03,Online,300,121.1,121.1,136.2,40.4,94.47,15.1,481.2,33.8,
2026-08-10 05:45:00,UPS-01,Online,300,120.4,120.4,134.6,40.1,95.14,14.2,478.7,34.0,
2026-08-10 05:45:00,UPS-02,Online,300,120.4,120.4,134.8,40.1,94.92,14.4,479.5,34.0,
2026-08-10 05:45:00,UPS-03,Online,300,120.4,120.4,134.8,40.1,94.97,14.4,481.9,34.0,
2026-08-10 06:00:00,UPS-01,Online,300,121.0,121.0,136.0,40.3,94.52,15.0,480.5,33.9,
2026-08-10 06:00:00,UPS-02,Online,300,121.0,121.0,136.2,40.3,94.39,15.2,480.6,33.9,
2026-08-10 06:00:00,UPS-03,Online,300,121.0,121.0,134.5,40.3,95.62,13.5,478.6,33.9,
2026-08-10 06:15:00,UPS-01,Online,300,120.6,120.6,134.0,40.2,95.68,13.4,478.5,33.9,
2026-08-10 06:15:00,UPS-02,Online,300,120.6,120.6,135.6,40.2,94.54,15.0,479.5,33.9,
2026-08-10 06:15:00,UPS-03,Online,300,120.6,120.6,135.3,40.2,94.76,14.7,481.4,33.9,
2026-08-10 06:30:00,UPS-01,Online,300,124.0,124.0,138.3,41.3,95.15,14.3,479.7,33.5,
2026-08-10 06:30:00,UPS-02,Online,300,124.0,124.0,137.9,41.3,95.44,13.9,478.7,33.5,
2026-08-10 06:30:00,UPS-03,Online,300,124.0,124.0,138.6,41.3,94.92,14.6,480.9,33.5,
2026-08-10 06:45:00,UPS-01,Online,300,124.3,124.3,138.3,41.4,95.38,14.0,481.7,33.4,
2026-08-10 06:45:00,UPS-02,Online,300,124.3,124.3,139.5,41.4,94.5,15.2,480.0,33.4,
2026-08-10 06:45:00,UPS-03,Online,300,124.3,124.3,138.5,41.4,95.23,14.2,478.2,33.4,
2026-08-10 07:00:00,UPS-01,Online,300,124.2,124.2,138.4,41.4,95.23,14.2,481.3,33.4,
2026-08-10 07:00:00,UPS-02,Online,300,124.2,124.2,138.5,41.4,95.16,14.3,478.9,33.4,
2026-08-10 07:00:00,UPS-03,Online,300,124.2,124.2,137.8,41.4,95.72,13.6,478.5,33.4,
2026-08-10 07:15:00,UPS-01,Online,300,126.3,126.3,141.0,42.1,94.99,14.7,479.7,33.2,
2026-08-10 07:15:00,UPS-02,Online,300,126.3,126.3,141.4,42.1,94.7,15.1,480.0,33.2,
2026-08-10 07:15:00,UPS-03,Online,300,126.3,126.3,140.6,42.1,95.28,14.3,479.5,33.2,
2026-08-10 07:30:00,UPS-01,Online,300,126.2,126.2,140.7,42.1,95.12,14.5,478.7,33.2,
2026-08-10 07:30:00,UPS-02,Online,300,126.2,126.2,139.8,42.1,95.72,13.6,479.3,33.2,
2026-08-10 07:30:00,UPS-03,Online,300,126.2,126.2,140.5,42.1,95.23,14.3,479.3,33.2,
2026-08-10 07:45:00,UPS-01,Online,300,129.9,129.9,144.6,43.3,95.11,14.7,479.9,32.7,
2026-08-10 07:45:00,UPS-02,Online,300,129.9,129.9,145.2,43.3,94.66,15.3,481.9,32.7,
2026-08-10 07:45:00,UPS-03,Online,300,129.9,129.9,145.2,43.3,94.66,15.3,480.1,32.7,
2026-08-10 08:00:00,UPS-01,Online,300,127.9,127.9,142.9,42.6,94.78,15.0,481.9,33.0,
2026-08-10 08:00:00,UPS-02,Online,300,127.9,127.9,143.3,42.6,94.53,15.4,480.5,33.0,
2026-08-10 08:00:00,UPS-03,Online,300,127.9,127.9,141.8,42.6,95.6,13.9,482.0,33.0,
2026-08-10 08:15:00,UPS-01,Online,300,131.9,131.9,147.2,44.0,94.75,15.3,481.4,32.4,
2026-08-10 08:15:00,UPS-02,Online,300,131.9,131.9,146.3,44.0,95.36,14.4,481.2,32.4,
2026-08-10 08:15:00,UPS-03,Online,300,131.9,131.9,147.7,44.0,94.4,15.8,478.3,32.4,
2026-08-10 08:30:00,UPS-01,Online,300,129.8,129.8,145.0,43.3,94.72,15.2,480.7,32.7,
2026-08-10 08:30:00,UPS-02,Online,300,129.8,129.8,144.7,43.3,94.96,14.9,480.8,32.7,
2026-08-10 08:30:00,UPS-03,Online,300,129.8,129.8,143.8,43.3,95.55,14.0,481.1,32.7,
2026-08-10 08:45:00,UPS-01,Online,300,132.1,132.1,147.0,44.0,95.02,14.9,479.3,32.4,
2026-08-10 08:45:00,UPS-02,Online,300,132.1,132.1,147.1,44.0,95.0,15.0,480.7,32.4,
2026-08-10 08:45:00,UPS-03,Online,300,132.1,132.1,147.6,44.0,94.6,15.5,478.3,32.4,
2026-08-10 09:00:00,UPS-01,Online,300,132.0,132.0,146.8,44.0,95.09,14.8,481.9,32.4,
2026-08-10 09:00:00,UPS-02,Online,300,132.0,132.0,148.0,44.0,94.29,16.0,478.8,32.4,
2026-08-10 09:00:00,UPS-03,Online,300,132.0,132.0,146.6,44.0,95.26,14.6,480.0,32.4,
2026-08-10 09:15:00,UPS-01,Online,300,134.4,134.4,148.4,44.8,95.71,14.0,478.5,32.1,
2026-08-10 09:15:00,UPS-02,Online,300,134.4,134.4,150.4,44.8,94.39,16.0,480.5,32.1,
2026-08-10 09:15:00,UPS-03,Online,300,134.4,134.4,149.9,44.8,94.73,15.5,480.8,32.1,
2026-08-10 09:30:00,UPS-01,Online,300,135.9,135.9,150.3,45.3,95.52,14.4,478.2,31.9,
2026-08-10 09:30:00,UPS-02,Online,300,135.9,135.9,151.7,45.3,94.55,15.8,481.4,31.9,
2026-08-10 09:30:00,UPS-03,Online,300,135.9,135.9,151.0,45.3,95.01,15.1,478.9,31.9,
2026-08-10 09:45:00,UPS-01,Online,300,136.7,136.7,152.3,45.6,94.75,15.6,481.9,31.8,
2026-08-10 09:45:00,UPS-02,Online,300,136.7,136.7,152.2,45.6,94.83,15.5,480.1,31.8,
2026-08-10 09:45:00,UPS-03,Online,300,136.7,136.7,151.2,45.6,95.47,14.5,478.4,31.8,
2026-08-10 10:00:00,UPS-01,Online,300,137.2,137.2,153.6,45.7,94.26,16.4,478.3,31.7,
2026-08-10 10:00:00,UPS-02,Online,300,137.2,137.2,152.2,45.7,95.15,15.0,481.8,31.7,
2026-08-10 10:00:00,UPS-03,Online,300,137.2,137.2,153.2,45.7,94.47,16.0,480.3,31.7,
2026-08-10 10:15:00,UPS-01,Online,300,137.1,137.1,152.1,45.7,95.15,15.0,479.8,31.7,
2026-08-10 10:15:00,UPS-02,Online,300,137.1,137.1,151.9,45.7,95.3,14.8,480.3,31.7,
2026-08-10 10:15:00,UPS-03,Online,300,137.1,137.1,152.1,45.7,95.14,15.0,478.3,31.7,
2026-08-10 10:30:00,UPS-01,Online,300,140.0,140.0,154.4,46.7,95.61,14.4,481.3,31.3,
2026-08-10 10:30:00,UPS-02,Online,300,140.0,140.0,154.8,46.7,95.39,14.8,479.7,31.3,
2026-08-10 10:30:00,UPS-03,Online,300,140.0,140.0,155.8,46.7,94.7,15.8,479.8,31.3,
2026-08-10 10:45:00,UPS-01,Online,300,141.8,141.8,157.2,47.3,95.02,15.4,481.8,31.1,
2026-08-10 10:45:00,UPS-02,Online,300,141.8,141.8,156.1,47.3,95.75,14.3,481.5,31.1,
2026-08-10 10:45:00,UPS-03,Online,300,141.8,141.8,156.7,47.3,95.34,14.9,478.6,31.1,
2026-08-10 11:00:00,UPS-01,Online,300,142.5,142.5,157.2,47.5,95.49,14.7,481.9,31.0,
2026-08-10 11:00:00,UPS-02,Online,300,142.5,142.5,158.0,47.5,95.01,15.5,479.1,31.0,
2026-08-10 11:00:00,UPS-03,Online,300,142.5,142.5,156.9,47.5,95.67,14.4,478.8,31.0,
2026-08-10 11:15:00,UPS-01,Online,300,142.4,142.4,157.7,47.5,95.15,15.3,479.7,31.0,
2026-08-10 11:15:00,UPS-02,Online,300,142.4,142.4,158.0,47.5,94.94,15.6,479.3,31.0,
2026-08-10 11:15:00,UPS-03,Online,300,142.4,142.4,158.3,47.5,94.77,15.9,478.9,31.0,
2026-08-10 11:30:00,UPS-01,Online,300,144.8,144.8,159.8,48.3,95.41,15.0,478.2,30.7,
2026-08-10 11:30:00,UPS-02,Online,300,144.8,144.8,159.9,48.3,95.3,15.1,481.8,30.7,
2026-08-10 11:30:00,UPS-03,Online,300,144.8,144.8,161.3,48.3,94.43,16.5,478.6,30.7,
2026-08-10 11:45:00,UPS-01,Online,300,142.4,142.4,157.1,47.5,95.51,14.7,478.7,31.0,
2026-08-10 11:45:00,UPS-02,Online,300,142.4,142.4,158.4,47.5,94.7,16.0,480.7,31.0,
2026-08-10 11:45:00,UPS-03,Online,300,142.4,142.4,158.5,47.5,94.61,16.1,479.0,31.0,
2026-08-10 12:00:00,UPS-01,Online,300,144.1,144.1,158.8,48.0,95.58,14.7,478.7,30.8,
2026-08-10 12:00:00,UPS-02,Online,300,144.1,144.1,160.2,48.0,94.69,16.1,478.1,30.8,
2026-08-10 12:00:00,UPS-03,Online,300,144.1,144.1,159.3,48.0,95.26,15.2,481.7,30.8,
2026-08-10 12:15:00,UPS-01,Online,300,143.9,143.9,159.0,48.0,95.31,15.1,479.3,30.8,
2026-08-10 12:15:00,UPS-02,Online,300,143.9,143.9,160.1,48.0,94.59,16.2,480.1,30.8,
2026-08-10 12:15:00,UPS-03,Online,300,143.9,143.9,158.6,48.0,95.56,14.7,479.2,30.8,
2026-08-10 12:30:00,UPS-01,Online,300,145.9,145.9,161.5,48.6,95.07,15.6,479.4,30.6,
2026-08-10 12:30:00,UPS-02,Online,300,145.9,145.9,162.3,48.6,94.53,16.4,480.1,30.6,
2026-08-10 12:30:00,UPS-03,Online,300,145.9,145.9,160.8,48.6,95.49,14.9,478.8,30.6,
2026-08-10 12:45:00,UPS-01,Online,300,147.3,147.3,163.7,49.1,94.62,16.4,480.5,30.4,
2026-08-10 12:45:00,UPS-02,Online,300,147.3,147.3,161.9,49.1,95.71,14.6,478.8,30.4,
2026-08-10 12:45:00,UPS-03,Online,300,147.3,147.3,162.1,49.1,95.6,14.8,481.5,30.4,
2026-08-10 13:00:00,UPS-01,Online,300,148.6,148.6,165.6,49.5,94.31,17.0,480.8,30.2,
2026-08-10 13:00:00,UPS-02,Online,300,148.6,148.6,163.5,49.5,95.58,14.9,480.0,30.2,
2026-08-10 13:00:00,UPS-03,Online,300,148.6,148.6,163.7,49.5,95.47,15.1,479.9,30.2,
2026-08-10 13:15:00,UPS-01,Online,300,146.7,146.7,161.6,48.9,95.51,14.9,478.4,30.4,
2026-08-10 13:15:00,UPS-02,Online,300,146.7,146.7,161.5,48.9,95.58,14.8,481.4,30.4,
2026-08-10 13:15:00,UPS-03,Online,300,146.7,146.7,162.7,48.9,94.85,16.0,478.5,30.4,
2026-08-10 13:30:00,UPS-01,Online,300,148.0,148.0,163.2,49.3,95.35,15.2,478.8,30.3,
2026-08-10 13:30:00,UPS-02,Online,300,148.0,148.0,164.2,49.3,94.72,16.2,478.3,30.3,
2026-08-10 13:30:00,UPS-03,Online,300,148.0,148.0,162.8,49.3,95.62,14.8,478.8,30.3,
2026-08-10 13:45:00,UPS-01,Online,300,149.3,149.3,164.5,49.8,95.38,15.2,481.3,30.1,
2026-08-10 13:45:00,UPS-02,Online,300,149.3,149.3,165.0,49.8,95.12,15.7,478.0,30.1,
2026-08-10 13:45:00,UPS-03,Online,300,149.3,149.3,164.7,49.8,95.29,15.4,478.7,30.1,
2026-08-10 14:00:00,UPS-01,Online,300,148.2,148.2,164.3,49.4,94.84,16.1,481.3,30.2,
2026-08-10 14:00:00,UPS-02,Online,300,148.2,148.2,163.5,49.4,95.3,15.3,478.0,30.2,
2026-08-10 14:00:00,UPS-03,Online,300,148.2,148.2,163.9,49.4,95.06,15.7,480.8,30.2,
2026-08-10 14:15:00,UPS-01,Online,300,150.6,150.6,167.1,50.2,94.63,16.5,478.9,29.9,
2026-08-10 14:15:00,UPS-02,Online,300,150.6,150.6,165.9,50.2,95.38,15.3,478.6,29.9,
2026-08-10 14:15:00,UPS-03,Online,300,150.6,150.6,167.6,50.2,94.37,17.0,480.3,29.9,
2026-08-10 14:30:00,UPS-01,Online,300,150.3,150.3,167.4,50.1,94.28,17.1,478.2,30.0,
2026-08-10 14:30:00,UPS-02,Online,300,150.3,150.3,166.5,50.1,94.81,16.2,479.6,30.0,
2026-08-10 14:30:00,UPS-03,Online,300,150.3,150.3,165.2,50.1,95.59,14.9,481.2,30.0,
2026-08-10 14:45:00,UPS-01,Online,300,149.9,149.9,165.7,50.0,95.03,15.8,481.7,30.0,
2026-08-10 14:45:00,UPS-02,Online,300,149.9,149.9,165.8,50.0,95.0,15.9,479.8,30.0,
2026-08-10 14:45:00,UPS-03,Online,300,149.9,149.9,166.5,50.0,94.56,16.6,482.0,30.0,
2026-08-10 15:00:00,UPS-01,Online,300,148.9,148.9,164.6,49.6,95.11,15.7,478.3,30.2,
2026-08-10 15:00:00,UPS-02,Online,300,148.9,148.9,165.0,49.6,94.82,16.1,478.6,30.2,
2026-08-10 15:00:00,UPS-03,Online,300,148.9,148.9,165.6,49.6,94.5,16.7,478.1,30.2,
2026-08-10 15:15:00,UPS-01,Online,300,149.6,149.6,166.4,49.9,94.46,16.8,479.0,30.0,
2026-08-10 15:15:00,UPS-02,Online,300,149.6,149.6,165.7,49.9,94.89,16.1,478.9,30.0,
2026-08-10 15:15:00,UPS-03,Online,300,149.6,149.6,165.3,49.9,95.1,15.7,479.6,30.0,
2026-08-10 15:30:00,UPS-01,Online,300,148.1,148.1,163.4,49.4,95.31,15.3,479.4,30.2,
2026-08-10 15:30:00,UPS-02,Online,300,148.1,148.1,163.7,49.4,95.09,15.6,479.8,30.2,
2026-08-10 15:30:00,UPS-03,Online,300,148.1,148.1,163.1,49.4,95.51,15.0,481.2,30.2,
2026-08-10 15:45:00,UPS-01,Online,300,150.4,150.4,165.7,50.1,95.38,15.3,479.3,30.0,
2026-08-10 15:45:00,UPS-02,Online,300,150.4,150.4,165.6,50.1,95.44,15.2,481.7,30.0,
2026-08-10 15:45:00,UPS-03,Online,300,150.4,150.4,165.8,50.1,95.31,15.4,481.2,30.0,
2026-08-10 16:00:00,UPS-01,Online,300,147.3,147.3,164.0,49.1,94.45,16.7,480.3,30.4,
2026-08-10 16:00:00,UPS-02,Online,300,147.3,147.3,163.0,49.1,95.02,15.7,481.0,30.4,
2026-08-10 16:00:00,UPS-03,Online,300,147.3,147.3,162.6,49.1,95.3,15.3,478.8,30.4,
2026-08-10 16:15:00,UPS-01,Online,300,150.5,150.5,166.8,50.2,94.8,16.3,478.6,29.9,
